"Year","N","AMC","AMI","AMP","AXO","CHL","CIP","COT","FIS","FOX","GEN","KAN","NAL","STR","TET","TIO","AZI"
2004,400,10,0,17,6.5,1.75,0,4.25,41.25,8.25,30,6.75,7,56.75,48,5.75,NA
2005,393,12.2137404580153,0,24.6819338422392,10.1781170483461,0.508905852417303,0,7.37913486005089,48.0916030534351,11.1959287531807,37.6590330788804,7.12468193384224,6.61577608142494,50.6361323155216,46.5648854961832,8.65139949109415,NA
2006,418,11.4832535885167,0,20.0956937799043,9.09090909090909,2.63157894736842,0,8.85167464114833,46.88995215311,11.244019138756,37.3205741626794,11.4832535885167,5.02392344497608,48.0861244019139,50.4784688995215,8.61244019138756,NA
2007,299,7.35785953177258,0,18.0602006688963,6.35451505016722,2.0066889632107,0,5.01672240802676,42.1404682274247,7.35785953177258,34.4481605351171,9.03010033444816,3.01003344481605,46.8227424749164,40.4682274247492,6.02006688963211,NA
2008,306,11.7647058823529,0,23.5294117647059,11.1111111111111,0.980392156862745,0,3.59477124183007,39.2156862745098,11.7647058823529,33.9869281045752,6.86274509803922,2.94117647058824,43.7908496732026,43.7908496732026,10.7843137254902,NA
2009,315,13.3333333333333,0,22.2929936305732,12.3809523809524,0.634920634920635,0.317460317460317,2.22222222222222,40.6349206349206,13.3333333333333,34.2857142857143,5.3968253968254,2.85714285714286,38.0952380952381,41.5873015873016,11.7460317460317,NA
2010,357,6.72268907563025,0,16.5266106442577,6.44257703081232,1.40056022408964,0.560224089635854,4.20168067226891,38.9355742296919,6.72268907563025,31.9327731092437,6.1624649859944,3.64145658263305,39.2156862745098,38.9355742296919,5.60224089635854,NA
2011,341,14.0762463343109,NA,26.3929618768328,12.6099706744868,1.17302052785924,0,2.34604105571848,44.2815249266862,13.1964809384164,38.41642228739,5.57184750733138,2.34604105571848,43.4017595307918,40.7624633431085,12.316715542522,0
2012,386,7.7720207253886,NA,15.8031088082902,7.7720207253886,0.259067357512953,0,2.59067357512953,37.8238341968912,7.7720207253886,30.5699481865285,5.69948186528497,1.81347150259067,39.6373056994819,39.3782383419689,7.51295336787565,0
