"ID","Year","AMC","AMI","AMP","AXO","CHL","CIP","COT","FIS","FOX","GEN","KAN","NAL","STR","TET","TIO","AZI"
"08GA03CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA03CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA03CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA04CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA04CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA04CB03",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08GA04CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA04CB05",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08GA04CB06",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08GA04CB07",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA04CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA04CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA04CB10",2008,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,NA
"08GA05CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA05CB02",2008,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA
"08GA05CB03",2008,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"08GA05CB04",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08GA05CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA05CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA05CB07",2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"08GA05CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA05CB09",2008,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"08GA05CB10",2008,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"08GA06CB01",2008,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,NA
"08GA06CB02",2008,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,NA
"08GA06CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA06CB04",2008,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,NA
"08GA06CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA06CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA06CB07",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA06CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08GA06CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA06CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA07CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA07CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA07CB03",2008,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,NA
"08GA07CB04",2008,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,NA
"08GA07CB05",2008,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA
"08GA07CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08GA07CB07",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA07CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08GA07CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08GA07CB10",2008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA
"08GA08CB01",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08GA08CB02",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08GA08CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA08CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA08CB05",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08GA08CB06",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA08CB07",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA08CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA08CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08GA08CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08GA09CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA09CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA09CB03",2008,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,NA
"08GA09CB04",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08GA09CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA09CB06",2008,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,NA
"08GA09CB07",2008,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,NA
"08GA09CB08",2008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
"08GA09CB09",2008,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,NA
"08GA09CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA10CB01",2008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA
"08GA10CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA10CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA10CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA10CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA10CB07",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA10CB08",2008,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,NA
"08GA10CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA11CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08GA11CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA11CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA11CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA11CB05",2008,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA
"08GA11CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA11CB07",2008,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,NA
"08GA11CB08",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08GA11CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA11CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08GA12CB01",2008,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08GA12CB03",2008,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,NA
"08GA12CB04",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08GA12CB05",2008,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"08GA12CB06",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA12CB07",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08GA12CB08",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08GA12CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08GA12CB10",2008,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,NA
"08OR01CB01",2008,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,NA
"08OR01CB02",2008,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,NA
"08OR01CB03",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR01CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR01CB05",2008,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,NA
"08OR01CB06",2008,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"08OR01CB07",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR01CB08",2008,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,NA
"08OR01CB09",2008,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR01CB10",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08OR02CB01",2008,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,NA
"08OR02CB04",2008,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"08OR02CB06",2008,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"08OR02CB07",2008,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"08OR02CB08",2008,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"08OR02CB09",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08OR02CB10",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR03CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"08OR03CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR03CB03",2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"08OR03CB04",2008,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,NA
"08OR03CB05",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR03CB06",2008,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,NA
"08OR03CB07",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR03CB09",2008,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR04CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08OR04CB02",2008,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA
"08OR04CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08OR04CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR04CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR04CB06",2008,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"08OR04CB07",2008,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"08OR04CB08",2008,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR04CB09",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08OR04CB10",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR05CB01",2008,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,NA
"08OR05CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR05CB03",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR05CB04",2008,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA
"08OR05CB05",2008,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA
"08OR05CB06",2008,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR05CB07",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR05CB08",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08OR05CB09",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR05CB10",2008,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR06CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR06CB02",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR06CB04",2008,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,NA
"08OR06CB07",2008,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"08OR06CB09",2008,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"08OR06CB10",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR07CB05",2008,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,NA
"08OR07CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08OR07CB07",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR07CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR07CB09",2008,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,NA
"08OR08CB01",2008,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,NA
"08OR08CB02",2008,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"08OR08CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08OR08CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08OR08CB07",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08OR08CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR08CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR08CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR09CB02",2008,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,NA
"08OR09CB03",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR09CB04",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR09CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"08OR09CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08OR09CB07",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR09CB08",2008,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA
"08OR09CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR10CB01",2008,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,NA
"08OR10CB03",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR10CB04",2008,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,NA
"08OR10CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08OR10CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08OR11CB04",2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
"08OR11CB05",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR11CB06",2008,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,NA
"08OR11CB07",2008,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR11CB08",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08OR11CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR11CB10",2008,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,NA
"08OR12CB01",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR12CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR12CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR12CB04",2008,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR12CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08OR12CB07",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08OR12CB09",2008,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,NA
"08OR12CB10",2008,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA
"08TN01CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN01CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08TN01CB03",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN01CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN01CB05",2008,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,NA
"08TN01CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN01CB07",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN01CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN01CB09",2008,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"08TN01CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN02CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN02CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08TN02CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN02CB04",2008,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,NA
"08TN02CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN02CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN02CB07",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08TN02CB08",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN02CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN02CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08TN03CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN03CB03",2008,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,NA
"08TN03CB04",2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"08TN03CB05",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN03CB06",2008,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,NA
"08TN03CB07",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN03CB08",2008,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,NA
"08TN03CB09",2008,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"08TN03CB10",2008,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"08TN04CB02",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN04CB03",2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"08TN04CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08TN04CB05",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN04CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN04CB07",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN04CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN04CB09",2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"08TN05CB01",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN05CB02",2008,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"08TN05CB03",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN05CB04",2008,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"08TN05CB05",2008,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"08TN05CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN05CB07",2008,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,NA
"08TN05CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN05CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN05CB10",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08TN06CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"08TN06CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN06CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN06CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN06CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN06CB08",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN06CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN06CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN07CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN07CB03",2008,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,NA
"08TN07CB04",2008,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,NA
"08TN07CB05",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08TN07CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN07CB07",2008,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
"08TN07CB08",2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN07CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN08CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN08CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08TN08CB03",2008,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA
"08TN08CB04",2008,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,NA
"08TN08CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN08CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN08CB07",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN08CB09",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN08CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN09CB01",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08TN09CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN09CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN09CB04",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN09CB06",2008,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"08TN09CB07",2008,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,NA
"08TN09CB08",2008,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,NA
"08TN09CB10",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08TN10CB01",2008,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,NA
"08TN10CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN10CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"08TN10CB05",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN10CB06",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"08TN10CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN10CB09",2008,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"08TN10CB10",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN11CB07",2008,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,NA
"08TN12CB01",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN12CB02",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN12CB03",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN12CB04",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN12CB05",2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"08TN12CB06",2008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
"08TN12CB07",2008,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,NA
"08TN12CB08",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"08TN12CB09",2008,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,NA
"08TN12CB10",2008,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,NA
"09GA01CB01",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09GA01CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA01CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA01CB04",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,NA
"09GA01CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA01CB06",2009,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,NA
"09GA01CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA01CB08",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA01CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA01CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA02CB01",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA02CB02",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA02CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA02CB04",2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"09GA02CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA02CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA02CB07",2009,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,NA
"09GA02CB08",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09GA02CB09",2009,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,NA
"09GA02CB10",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA03CB01",2009,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,NA
"09GA03CB02",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA03CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09GA03CB04",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA03CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA03CB06",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09GA03CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA03CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
