"ID","Year","AMC","AMP","AXO","AZI","CHL","CIP","COT","FIS","FOX","GEN","NAL","TET","MER"
210145722,2015,0,1,0,0,1,1,0,1,0,0,1,1,NA
210145724,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210145727,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210145728,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210146872,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210146875,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210146882,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210146891,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210146892,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210146893,2015,0,1,0,0,0,0,1,1,0,0,0,1,NA
210148034,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210148040,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210148042,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210148043,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210148044,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210148045,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210148046,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210148047,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210148050,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210148051,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210148052,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210148053,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210148054,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210148055,2015,0,1,0,0,1,0,0,0,0,0,0,1,NA
210148057,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210149300,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210149301,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210149302,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210149303,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210149304,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210149306,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210149314,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210149315,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210149316,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210149317,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210149319,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210149561,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210149562,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210150460,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210150461,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150462,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210150465,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210150466,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150471,2015,0,0,0,0,1,0,1,1,0,0,0,1,NA
210150472,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150473,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150475,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150476,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210150477,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150478,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150479,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150482,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150484,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210150485,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210150487,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210150686,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150689,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210150690,2015,0,1,0,0,0,0,0,0,0,0,0,1,NA
210150691,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210150692,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151768,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151769,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151770,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151773,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151776,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151777,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151779,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210151780,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151781,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151782,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151785,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151788,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210151790,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210151793,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210151794,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151797,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151800,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151802,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210151803,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210153137,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210153138,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210153140,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210153141,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210153143,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210153144,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210153146,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210153147,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210153148,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210153149,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210153151,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210153153,2015,0,1,0,0,0,0,0,0,0,0,0,1,NA
210153341,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210153342,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210154705,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210154706,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210154708,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210154709,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210154711,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210154719,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155619,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155621,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155622,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155623,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155624,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155625,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210155626,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155628,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155629,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155630,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210155631,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210155632,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210155634,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155636,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155640,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155641,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155643,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155645,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155646,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210155647,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210156887,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210156888,2015,1,1,1,0,0,0,0,0,1,0,0,0,NA
210156889,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210156890,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210156891,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210156893,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210156896,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210156897,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210156899,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210156901,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210156905,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210156906,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210156908,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210156912,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210156916,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210157136,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210157138,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210158168,2015,0,1,0,0,1,0,0,1,0,0,0,1,NA
210158169,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158172,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158173,2015,0,1,0,0,1,0,0,1,0,0,0,1,NA
210158176,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158178,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158180,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158181,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158183,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158185,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210158186,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158187,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158188,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158430,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210158432,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210159891,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210159892,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210159894,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210159895,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210159898,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210160097,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160098,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160099,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160100,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160101,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160102,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160106,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160108,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160109,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160110,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210160113,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210160114,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160116,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160117,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160118,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160119,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210160120,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161497,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161498,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161499,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161500,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210161502,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161514,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161515,2015,0,1,0,0,0,0,0,0,0,0,0,1,NA
210161516,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161771,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161772,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210161776,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161777,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161780,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161781,2015,0,1,0,0,1,0,0,1,0,0,0,1,NA
210161785,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210161788,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210161790,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210161793,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162535,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210162536,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162538,2015,0,1,0,0,1,0,1,1,0,0,0,1,NA
210162539,2015,0,1,0,0,1,0,0,1,0,0,0,1,NA
210162540,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162544,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162545,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210162546,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162547,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162548,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210162551,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210162553,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162555,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210162556,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162557,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162558,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162564,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162565,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162591,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162774,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162776,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162777,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210162778,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210162780,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210162782,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210162785,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210163615,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163616,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163618,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210163620,2015,1,1,1,0,1,0,1,1,1,0,0,1,NA
210163621,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163622,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210163623,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163624,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210163626,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163628,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163629,2015,0,1,0,0,1,0,0,1,0,0,0,1,NA
210163839,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210163841,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163842,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163844,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163845,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163846,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210163853,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164984,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164985,2015,1,1,1,0,1,0,1,1,1,0,0,1,NA
210164986,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210164987,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164988,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164989,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164990,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164991,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164993,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164994,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210164995,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164996,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164998,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210164999,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210165000,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210165041,2015,0,0,0,0,1,0,0,0,1,0,0,1,NA
210165043,2015,0,0,0,0,0,1,0,1,0,0,1,1,NA
210165044,2015,0,0,0,0,0,1,0,1,0,0,1,1,NA
210165252,2015,0,1,0,0,0,0,0,0,0,0,0,1,NA
210165253,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210165256,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210165257,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210165258,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210165259,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210167605,2015,0,1,0,0,1,0,0,1,0,0,0,1,NA
210167606,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167607,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167608,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167610,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167611,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210167619,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167800,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210167801,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167803,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210167804,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167805,2015,1,1,1,0,1,0,0,1,1,0,0,1,NA
210167806,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210167807,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210167811,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167812,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167813,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167815,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210167818,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210167819,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168773,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168774,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210168776,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210168777,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168779,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168780,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168801,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168804,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210168805,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168806,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168808,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168809,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168810,2015,0,1,0,0,1,0,0,1,0,0,0,1,NA
210168814,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210168817,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210169004,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210169005,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210169006,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210169007,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210169008,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210169009,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210169010,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210169013,2015,0,1,0,0,0,0,0,1,0,0,0,1,NA
210169014,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210169015,2015,0,1,0,0,1,1,0,1,0,0,1,1,NA
210169016,2015,0,1,0,0,0,0,0,0,0,0,0,1,NA
210169017,2015,0,1,0,0,0,0,0,0,0,0,0,1,NA
210169018,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210169019,2015,0,0,0,0,0,0,1,1,0,0,0,1,NA
210169020,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210169022,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210169023,2015,0,1,0,0,0,0,0,0,0,0,0,1,NA
210171220,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210171221,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171222,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210171224,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171225,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171228,2015,0,1,0,0,1,0,0,1,0,0,0,1,NA
210171230,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171232,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171235,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171236,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171237,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171238,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171239,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171240,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171241,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171242,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171243,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210171244,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171245,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171246,2015,0,0,0,0,1,0,0,1,0,0,0,1,NA
210171565,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210171567,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171570,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171571,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210171575,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210172628,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172629,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172630,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172631,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172634,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172635,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172636,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172637,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210172638,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172639,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172641,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210172642,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172643,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172905,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172907,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172910,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210172911,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172916,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210172917,2015,1,1,1,0,0,0,1,1,1,0,0,1,NA
210173988,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210173989,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210173992,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210173994,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210173995,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210173996,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174001,2015,0,0,0,0,0,0,1,1,0,0,0,0,NA
210174002,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174003,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174004,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174006,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210174231,2015,0,1,0,0,1,0,0,1,0,0,0,1,NA
210174232,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174233,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210174236,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174237,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174240,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174241,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174244,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210174245,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174250,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174251,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174252,2015,1,1,1,0,0,0,0,0,1,0,0,1,NA
210174253,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210174254,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210174255,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174259,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174260,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174263,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210174264,2015,0,0,0,0,0,0,0,0,0,0,1,0,NA
210175651,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210175652,2015,0,0,0,0,0,0,0,1,0,0,1,1,NA
210175655,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210175658,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210175660,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210175663,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210175665,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210175668,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210175670,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210175673,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210175674,2015,0,0,0,0,0,0,0,0,0,0,0,1,NA
210175675,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210175677,2015,0,0,0,0,0,0,0,1,0,0,0,1,NA
210175682,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210175685,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210176757,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210176760,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210176762,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210176764,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210176766,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210176767,2015,0,0,0,0,1,0,0,0,0,0,0,1,NA
210176768,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210176769,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
210176770,2015,0,1,0,0,1,1,0,1,0,0,1,1,NA
210176773,2015,0,0,0,0,0,0,0,0,0,0,0,0,NA
