"ID","Year","PHENICOL","AMINOGLYCOSIDE","TETRACYCLINE","MACROLIDE","BETA-LACTAM","FOLATE-PATHWAY-INHIBITOR","QUINOLONE"
"17SD03GB07",2017,0,0,0,0,0,0,0
"17SD03GB08",2017,0,0,1,0,0,0,0
"17SD03GB09",2017,1,0,1,0,1,1,0
"17SD04GB02",2017,0,0,0,0,0,0,0
"17SD04GB06",2017,0,0,0,0,0,0,0
"17SD04GB10",2017,0,0,0,0,0,0,0
"17SD05GB06",2017,0,0,0,0,0,0,0
"17SD05GB10",2017,0,0,0,0,0,0,0
"17SD06GB04",2017,0,0,1,0,0,0,0
"17SD06GB06",2017,0,0,0,0,0,0,0
"17SD06GB10",2017,0,0,0,0,0,0,0
"17SD07GB06",2017,0,0,1,0,0,0,0
"17SD08GB04",2017,0,0,1,0,1,1,0
"17SD08GB06",2017,0,0,0,0,0,0,0
"17SD08GB08",2017,0,0,1,0,0,1,0
"17SD08GB10",2017,0,0,0,0,0,0,0
"17SD09GB02",2017,0,0,1,0,1,0,0
"17SD09GB04",2017,0,0,0,0,0,0,0
"17SD09GB08",2017,0,0,0,0,0,0,0
"17SD09GB10",2017,0,0,0,0,0,0,0
"17SD10GB02",2017,0,0,0,0,0,0,0
"17SD10GB08",2017,0,0,0,0,0,0,0
"17SD10GB10",2017,0,0,0,0,0,0,0
"17SD11GB02",2017,0,0,0,0,0,0,0
"17SD11GB04",2017,0,0,0,0,0,0,0
"17SD11GB08",2017,0,0,0,0,0,0,0
"17SD12GB02",2017,0,0,1,0,0,0,0
"17SD12GB04",2017,0,0,0,0,0,0,0
"17SD12GB06",2017,0,0,0,0,0,0,0
"17TN01GB04",2017,0,0,1,0,0,0,0
"17TN01GB05",2017,0,0,0,0,0,0,0
"17TN01GB06",2017,0,0,1,0,0,0,0
"17TN01GB09",2017,0,0,0,0,0,0,0
"17TN02GB06",2017,0,0,1,0,0,1,0
"17TN02GB07",2017,0,0,1,0,0,0,0
"17TN02GB08",2017,0,0,0,0,0,0,0
"17TN02GB09",2017,0,0,1,0,0,0,0
"17TN03GB01",2017,0,0,0,0,0,0,0
"17TN03GB02",2017,0,0,1,0,1,1,0
"17TN03GB06",2017,0,0,0,0,0,0,0
"17TN03GB07",2017,0,0,1,0,0,0,0
"17TN03GB10",2017,0,0,0,0,0,0,0
"17TN04GB10",2017,0,0,0,0,0,0,0
"17TN05GB04",2017,0,0,1,0,0,0,0
"17TN08GB02",2017,0,0,0,0,1,0,0
"17TN08GB04",2017,0,0,0,0,1,0,0
"17TN08GB08",2017,0,0,0,0,0,0,0
"17TN09GB10",2017,0,0,1,0,0,0,0
"17TN10GB06",2017,0,0,0,0,0,0,0
"17TN10GB10",2017,0,0,0,0,0,0,0
"17TN12GB02",2017,0,0,0,0,0,0,0
"17TN12GB06",2017,0,0,0,0,0,0,0
"17TX01GB01",2017,0,0,0,0,0,0,0
"17TX01GB03",2017,0,0,0,0,0,0,0
"17TX01GB05",2017,0,0,0,0,0,0,0
"17TX01GB07",2017,0,0,0,0,0,0,0
"17TX04GB04",2017,0,0,0,0,0,0,0
"17TX05GB03",2017,0,0,0,0,0,0,0
"17TX06GB07",2017,0,0,0,0,0,0,0
"17TX06GB09",2017,0,0,0,0,0,0,0
"17TX07GB05",2017,0,0,0,0,0,0,0
"17TX07GB09",2017,0,0,0,0,0,0,0
"17TX09GB03",2017,0,0,0,0,0,0,1
"17TX09GB07",2017,0,0,0,0,0,0,1
"17TX10GB03",2017,0,0,0,0,0,0,0
"17TX10GB07",2017,0,0,0,0,0,0,0
"17TX10GB09",2017,0,0,0,0,0,0,0
"17TX11GB01",2017,0,0,0,0,0,0,0
"17TX11GB07",2017,0,0,0,0,0,0,0
"17TX12GB01",2017,0,0,0,0,0,0,0
"17TX12GB03",2017,0,0,0,0,0,0,0
"17TX12GB09",2017,0,0,0,0,0,0,0
"18CA01GB01",2018,0,0,0,0,0,0,0
"18CA02GB01",2018,0,0,0,0,0,0,0
"18CA08GB03",2018,0,0,0,0,0,0,0
"18CA10GB03",2018,0,0,0,0,0,0,0
"18CA12GB01UCD",2018,0,0,0,0,0,0,0
"18CA12GB04UCD",2018,0,0,0,0,0,0,0
"18CO02GB07",2018,1,0,1,0,1,1,0
"18CO05GB01",2018,0,0,1,0,0,1,0
"18CO06GB09",2018,0,0,0,0,0,0,0
"18CO08GB03",2018,0,0,0,0,0,0,0
"18CO11GB03",2018,0,0,0,0,0,0,0
"18CO12GB10",2018,0,0,0,0,0,0,0
"18GA02GB04",2018,0,0,0,0,0,0,0
"18GA02GB10",2018,0,0,0,0,0,0,0
"18GA03GB02",2018,0,0,0,0,0,0,0
"18GA03GB06",2018,0,0,0,0,0,0,0
"18GA04GB10",2018,0,0,1,0,0,0,0
"18GA06GB10",2018,0,0,1,0,0,1,0
"18GA08GB08",2018,0,0,0,0,0,0,0
"18GA12GB04",2018,0,0,0,0,0,0,0
"18IA02GB04",2018,0,0,0,0,0,0,0
"18IA02GB10",2018,0,0,0,0,0,0,0
"18IA04GB02",2018,0,0,0,0,0,0,0
"18IA05GB08",2018,0,0,0,0,0,0,0
"18IA06GB06",2018,0,0,0,0,0,0,0
"18IA07GB02",2018,0,0,0,0,0,0,0
"18IA07GB08",2018,0,0,0,0,0,0,0
"18IA08GB08",2018,0,0,0,0,0,0,0
"18IA09GB04",2018,0,0,0,0,0,0,0
"18IA10GB08",2018,0,0,0,0,0,0,0
"18IA12GB02",2018,0,0,0,0,0,1,0
"18KS01GB02",2018,0,0,0,0,0,0,0
"18KS03GB02",2018,0,0,0,0,0,0,0
"18KS03GB08",2018,0,0,0,0,0,0,0
"18KS05GB02",2018,0,0,0,0,0,0,0
"18KS05GB08",2018,0,0,0,0,0,0,0
"18KS06GB04",2018,0,0,0,0,0,0,0
"18KS07GB06",2018,0,0,0,0,0,0,0
"18KS08GB08",2018,0,0,1,0,0,0,0
"18KS09GB04",2018,0,0,1,0,0,0,0
"18KS09GB08",2018,0,0,0,0,0,0,0
"18KS10GB02",2018,0,0,0,0,0,0,0
"18KS10GB06",2018,0,0,1,0,0,0,0
"18KS11GB10",2018,0,0,0,0,0,0,0
"18KS12GB02",2018,0,0,0,0,0,0,0
"18KS12GB06",2018,0,0,0,0,0,0,0
"18MD03GB07",2018,0,0,0,0,0,0,0
"18MD04GB01",2018,0,0,0,0,0,0,0
"18MD04GB05",2018,0,0,0,0,0,0,0
"18MD06GB01",2018,0,0,0,0,0,0,0
"18MD06GB09",2018,0,0,0,0,0,0,0
"18MD10GB01",2018,0,0,0,0,0,0,0
"18MD12GB01",2018,0,0,0,0,0,0,0
"18NC01GB02",2018,0,0,0,0,0,0,0
"18NC02GB06",2018,0,0,0,0,0,0,0
"18NC03GB04",2018,0,0,0,0,0,0,0
"18NC05GB10",2018,0,0,1,0,0,0,0
"18NC06GB02",2018,0,0,0,0,0,0,0
"18NC08GB06",2018,0,0,1,0,1,0,0
"18NC09GB10",2018,0,0,1,0,0,1,0
"18NC11GB06",2018,0,0,1,0,0,0,0
"18NC12GB08",2018,0,0,1,0,0,0,0
"18OR02GB07",2018,0,0,0,0,0,0,0
"18OR06GB05",2018,0,0,0,0,0,0,0
"18OR09GB01",2018,0,0,0,0,0,0,0
"18OR09GB05",2018,0,0,0,0,0,0,0
"18OR10GB01",2018,0,0,1,0,0,1,0
"18OR12GB01",2018,0,0,0,0,0,0,0
"18PA01GB10",2018,0,0,1,0,1,1,0
"18PA02GB08",2018,0,0,0,0,0,0,0
"18PA03GB03",2018,0,0,0,0,0,0,0
"18PA04GB10",2018,0,0,0,0,0,0,0
"18PA06GB02",2018,1,0,1,0,0,1,0
"18PA06GB10",2018,0,0,0,0,0,0,0
"18PA07GB07",2018,0,0,1,0,0,0,0
"18PA08GB01",2018,0,0,0,0,0,0,0
"18PA08GB05",2018,0,0,0,0,0,0,0
"18PA09GB03",2018,0,0,0,0,0,0,0
"18PA09GB05",2018,0,0,0,0,0,0,0
"18PA11GB05",2018,0,0,0,0,0,0,0
"18PA12GB03",2018,0,0,0,0,0,0,0
"18SC01GB02",2018,0,0,0,0,0,0,0
"18SC01GB06",2018,0,0,0,0,0,0,0
"18SC02GB02",2018,0,0,1,0,0,0,0
"18SC02GB08",2018,1,0,1,0,0,1,1
"18SC04GB04",2018,0,0,0,0,0,0,0
"18SC04GB08",2018,0,0,0,0,0,0,0
"18SC05GB02",2018,0,0,0,0,0,0,0
"18SC05GB06",2018,0,0,0,0,0,0,0
"18SC06GB06",2018,0,0,0,0,0,0,0
"18SC06GB08",2018,0,0,0,0,0,0,0
"18SC07GB08",2018,0,0,0,0,0,0,0
"18SC08GB06",2018,0,0,1,0,0,0,0
"18SC10GB04",2018,0,0,0,0,0,0,0
"18SC10GB10",2018,0,0,0,0,0,0,0
"18SC11GB04",2018,0,0,1,0,0,0,0
"18SC11GB06",2018,1,0,1,0,0,1,1
"18SC12GB04",2018,0,0,1,0,1,0,0
"18SD05GB06",2018,0,0,0,0,0,0,0
"18SD06GB08",2018,0,0,0,0,0,0,0
"18SD07GB02",2018,0,0,0,0,0,0,0
"18SD07GB06",2018,0,0,0,0,0,0,0
"18SD08GB06",2018,0,0,0,0,0,0,0
"18SD09GB02",2018,0,0,0,0,0,0,0
"18SD09GB06",2018,0,0,0,0,0,0,0
"18SD10GB06",2018,0,0,1,0,0,1,0
"18SD11GB02",2018,0,0,0,0,0,0,0
"18SD11GB10",2018,0,0,0,0,0,0,0
"18TN01GB06",2018,0,0,1,0,0,1,0
"18TN03GB02",2018,0,0,1,0,0,1,0
"18TN04GB02",2018,0,0,0,0,0,0,0
"18TN04GB08",2018,0,0,0,0,0,0,0
"18TN05GB04",2018,0,0,0,0,0,0,0
"18TN05GB05",2018,0,0,0,0,0,0,0
"18TN06GB01",2018,0,0,0,0,0,0,0
"18TN07GB05",2018,0,0,0,0,0,0,0
"18TN08GB02",2018,0,0,0,0,0,0,0
"18TN09GB02",2018,0,0,0,0,0,0,0
"18TN10GB01K",2018,0,0,0,0,0,0,0
"18TN11GB03K",2018,0,0,0,0,0,0,0
"18TN12GB05K",2018,0,0,0,0,0,0,0
"18TX01GB07",2018,0,0,0,0,0,0,0
"18TX02GB03",2018,0,0,0,0,0,0,0
"18TX02GB05",2018,0,0,0,0,0,0,0
"18TX03GB03",2018,0,0,0,0,0,0,0
"18TX06GB09",2018,0,0,0,0,0,0,0
"18TX08GB03",2018,0,0,0,0,0,0,0
"18TX08GB07",2018,0,0,0,0,0,0,0
"18TX09GB03",2018,0,0,0,0,0,0,0
"18TX09GB09",2018,0,0,0,0,0,0,0
"18TX11GB01",2018,0,0,1,0,0,0,0
"18TX11GB05",2018,1,0,1,0,1,1,0
"18TX12GB09",2018,0,0,0,0,0,0,0
"19CA01GB10UCD",2019,0,0,0,0,0,0,0
"19CO01GB05",2019,0,0,0,0,0,0,0
"19CO01GB10",2019,0,0,1,0,0,1,0
"19CO02GB01",2019,0,0,1,0,0,0,0
"19CO02GB10",2019,0,0,0,0,0,0,0
"19CO03GB06",2019,0,0,0,0,0,0,0
"19CO04GB02",2019,0,0,0,0,0,0,0
"19CO04GB08",2019,0,0,0,0,0,0,0
"19CO04GB10",2019,0,0,0,0,0,0,0
"19CO05GB04",2019,0,0,0,0,0,0,0
"19CO05GB10",2019,0,0,0,0,0,0,0
"19CO06GB02",2019,0,0,1,0,0,1,0
"19CO06GB06",2019,0,0,0,0,0,0,0
"19CO06GB08",2019,0,0,0,0,0,0,0
"19CO06GB10",2019,0,0,1,0,0,0,0
"19CO08GB02",2019,0,0,0,0,0,0,0
"19CO08GB04",2019,0,0,0,0,0,0,0
"19CO08GB10",2019,0,0,0,0,0,0,0
"19CO09GB05",2019,0,0,0,0,0,0,0
"19CO09GB06",2019,0,0,0,0,0,0,0
"19CO09GB08",2019,0,0,0,0,0,0,0
"19CO09GB10",2019,0,0,0,0,0,0,0
"19CO10GB02",2019,0,0,0,0,0,0,0
"19CO10GB08",2019,0,0,0,0,0,0,0
"19CO11GB06",2019,0,0,0,0,0,0,0
"19CO12GB02",2019,0,0,0,0,0,0,0
"19CO12GB04",2019,0,0,1,0,0,0,0
"19GA01GB02",2019,0,0,0,0,0,0,0
"19GA01GB05",2019,0,0,1,0,0,1,0
"19GA01GB07",2019,0,0,0,0,0,0,0
"19GA01GB09",2019,0,0,0,0,0,0,0
"19GA02GB06",2019,0,0,0,0,0,0,0
"19GA03GB04",2019,0,0,1,0,0,0,0
"19GA03GB06",2019,0,0,0,0,0,0,0
"19GA03GB10",2019,0,0,0,0,0,0,0
"19GA05GB01",2019,0,0,0,0,0,0,0
"19GA05GB02",2019,0,0,0,0,0,0,0
"19GA05GB03",2019,0,0,0,0,0,0,0
"19GA05GB04",2019,0,0,0,0,0,0,0
"19GA05GB05",2019,1,0,1,0,1,1,0
"19GA05GB06",2019,0,0,0,0,0,0,0
"19GA05GB07",2019,0,0,0,0,0,0,0
"19GA05GB08",2019,0,0,0,0,0,0,0
"19GA05GB10",2019,0,0,0,0,0,0,0
"19GA06GB01",2019,0,0,0,0,0,0,0
"19GA06GB03",2019,0,0,0,0,0,0,0
"19GA06GB04",2019,0,0,0,0,0,0,0
"19GA06GB05",2019,0,0,0,0,0,0,0
"19GA06GB06",2019,0,0,0,0,0,0,0
"19GA06GB08",2019,0,0,0,0,0,0,0
"19GA06GB09",2019,0,0,0,0,0,0,0
"19GA06GB10",2019,0,0,0,0,0,0,0
"19GA07GB01",2019,0,0,0,0,0,0,0
"19GA07GB02",2019,0,0,0,0,0,0,0
"19GA07GB05",2019,0,0,0,0,0,0,0
"19GA07GB09",2019,0,0,0,0,0,0,0
"19GA08GB03",2019,0,0,1,0,0,0,0
"19GA08GB04",2019,0,0,0,0,0,0,0
"19GA08GB05",2019,0,0,0,0,0,0,0
"19GA08GB06",2019,0,0,1,0,0,1,0
"19GA08GB10",2019,0,0,0,0,0,0,0
"19GA09GB01",2019,0,0,0,0,0,0,0
"19GA09GB02",2019,0,0,0,0,0,0,0
"19GA09GB03",2019,1,0,1,0,1,1,0
"19GA09GB04",2019,0,0,0,0,0,0,0
"19GA09GB06",2019,0,0,0,0,0,0,0
"19GA09GB07",2019,0,0,0,0,0,0,0
"19GA09GB08",2019,0,0,1,0,0,0,0
"19GA09GB09",2019,0,0,0,0,0,0,0
"19GA09GB10",2019,0,0,1,0,0,1,0
"19GA10GB01",2019,0,0,0,0,0,0,0
"19GA10GB03",2019,0,0,0,0,0,0,0
"19GA10GB05",2019,0,0,0,0,0,0,0
"19GA10GB07",2019,0,0,0,0,0,0,0
"19GA11GB04",2019,0,0,0,0,0,0,0
"19GA12GB02",2019,0,0,0,0,0,0,0
"19GA12GB06",2019,0,0,0,0,0,0,0
"19GA12GB08",2019,0,0,0,0,0,0,0
"19IA01GB02",2019,0,0,1,0,0,0,0
"19IA01GB04",2019,0,0,0,0,0,0,0
"19IA01GB06",2019,0,0,0,0,0,0,0
"19IA02GB02",2019,0,0,0,0,0,0,0
"19IA02GB08",2019,0,0,0,0,0,0,0
"19IA03GB02",2019,1,0,1,0,1,1,0
"19IA03GB04",2019,0,0,0,0,0,0,0
"19IA03GB10",2019,0,0,1,0,0,1,0
"19IA04GB04",2019,0,0,0,0,0,0,0
"19IA04GB06",2019,0,0,0,0,0,0,0
"19IA04GB08",2019,0,0,0,0,0,0,0
"19IA05GB02",2019,0,0,0,0,0,0,0
"19IA05GB04",2019,0,0,0,0,0,0,0
"19IA06GB02",2019,0,0,0,0,0,0,0
"19IA06GB08",2019,0,0,0,0,0,0,0
"19IA06GB10",2019,0,0,1,0,0,0,0
"19IA07GB02",2019,0,0,0,0,0,0,0
"19IA07GB04",2019,0,0,0,0,0,0,0
"19IA07GB08",2019,0,0,0,0,0,0,0
"19IA07GB10",2019,0,0,0,0,0,0,0
"19IA08GB06",2019,0,0,0,0,0,0,0
"19IA08GB10",2019,0,0,0,0,0,0,0
"19IA09GB02",2019,0,0,0,0,0,0,0
"19IA09GB06",2019,0,0,0,0,0,0,0
"19IA09GB10",2019,0,0,0,0,0,0,0
"19IA11GB02",2019,0,0,0,0,0,0,0
"19IA11GB04",2019,0,0,0,0,0,0,0
"19IA11GB08",2019,0,0,1,0,0,0,0
"19IA11GB10",2019,0,0,0,0,0,0,0
"19IA12GB04",2019,1,0,1,0,0,1,1
"19IA12GB08",2019,0,0,0,0,0,0,0
"19MD01GB07",2019,0,0,0,0,0,0,0
"19MD02GB01",2019,0,0,0,0,0,0,0
"19MD02GB05",2019,0,0,0,0,0,0,0
"19MD03GB07",2019,0,0,1,0,0,1,0
"19MD04GB03",2019,0,0,1,0,0,0,0
"19MD04GB05",2019,0,0,1,0,0,0,0
"19MD04GB07",2019,0,0,0,0,0,0,0
"19MD04GB09",2019,0,0,0,0,0,0,0
"19MD06GB09",2019,0,0,0,0,0,0,0
"19MD07GB05",2019,0,0,0,0,0,0,0
"19MD07GB07",2019,0,0,0,0,0,0,0
"19MD07GB09",2019,0,0,0,0,0,0,0
"19MD08GB09",2019,0,0,0,0,0,0,0
"19MD09GB03",2019,0,0,0,0,0,0,0
"19MD09GB07",2019,0,0,0,0,0,0,0
"19MD09GB09",2019,0,0,0,0,0,0,0
"19MD10GB05",2019,0,0,0,0,0,0,0
"19MD10GB07",2019,0,0,0,0,0,0,0
"19MD10GB09",2019,0,0,1,0,0,1,0
"19MD11GB03",2019,0,0,0,0,0,0,0
"19MD11GB05",2019,0,0,1,0,0,0,0
"19MD12GB05",2019,0,0,0,0,0,0,0
"19MD12GB09",2019,0,0,0,0,0,0,0
"19NC01GB06",2019,0,0,0,0,0,0,0
"19NC02GB06",2019,0,0,0,0,0,0,0
"19NC02GB08",2019,0,0,0,0,0,0,0
"19NC02GB10",2019,0,0,0,0,0,0,0
"19NC03GB08",2019,0,0,0,0,0,0,0
"19NC04GB02",2019,0,0,0,0,0,0,0
"19NC04GB04",2019,0,0,0,0,0,0,0
"19NC05GB04",2019,0,0,0,0,0,0,0
"19NC05GB10",2019,0,0,0,0,0,0,0
"19NC07GB02",2019,0,0,1,0,0,0,0
"19NC07GB04",2019,0,0,0,0,0,0,0
"19NC07GB08",2019,0,0,0,0,0,0,0
"19NC07GB10",2019,0,0,0,0,0,0,0
"19NC09GB08",2019,0,0,0,0,0,0,0
"19NC09GB10",2019,0,0,1,0,0,0,0
"19NC11GB10",2019,0,0,0,0,0,0,0
"19OR01GB04",2019,0,0,0,0,0,0,0
"19OR01GB05",2019,0,0,1,0,0,1,0
"19OR02GB02",2019,0,0,1,0,0,0,0
"19OR02GB05",2019,0,0,0,0,0,0,0
"19OR03GB07",2019,0,0,0,0,0,0,0
"19OR04GB01",2019,0,0,1,0,0,1,0
"19OR05GB02",2019,0,0,0,0,0,0,0
"19OR05GB05",2019,0,0,0,0,0,0,0
"19OR06GB04",2019,0,0,0,0,0,0,0
"19OR06GB05",2019,0,0,0,0,0,0,0
"19OR07GB01",2019,0,0,0,0,0,0,0
"19OR07GB02",2019,0,0,0,0,0,0,0
"19OR07GB05",2019,0,0,0,0,0,0,0
"19OR08GB04",2019,0,0,0,0,0,0,0
"19OR09GB05",2019,0,0,1,0,0,0,0
"19OR09GB07",2019,0,0,0,0,0,0,0
"19OR10GB01",2019,0,0,0,0,0,0,0
"19OR10GB02",2019,0,0,0,0,0,0,0
"19OR11GB02",2019,0,0,0,0,0,0,0
"19OR12GB01",2019,0,0,0,0,0,0,0
"19OR12GB04",2019,0,0,1,0,0,0,0
"19OR12GB07",2019,0,0,0,0,0,0,0
"19SC01GB10",2019,1,0,1,0,1,1,0
"19SC02GB04",2019,0,0,0,0,0,0,0
"19SC02GB10",2019,0,0,0,0,0,0,0
"19SC03GB10",2019,0,0,0,0,0,0,0
"19SC05GB04",2019,0,0,0,0,0,0,0
"19SC05GB06",2019,0,0,0,0,0,0,0
"19SC06GB10",2019,0,0,0,0,0,0,0
"19SC07GB06",2019,0,0,1,0,0,0,0
"19SC08GB02",2019,0,0,0,0,0,0,0
"19SC08GB04",2019,0,0,0,0,0,0,0
"19SC08GB06",2019,0,0,0,0,0,0,0
"19SC08GB10",2019,0,0,0,0,0,0,0
"19SC09GB06",2019,0,0,0,0,0,0,0
"19SC09GB08",2019,0,0,0,0,0,0,0
"19SC09GB10",2019,0,0,0,0,0,0,0
"19SC10GB08",2019,0,0,0,0,0,0,0
"19SC10GB10",2019,0,0,1,0,0,0,0
"19SC11GB06",2019,0,0,0,0,0,0,0
"19SC11GB08",2019,0,0,0,0,0,0,0
"19SC11GB10",2019,0,0,0,0,0,0,0
"19SC12GB04",2019,1,0,1,0,0,0,0
"19SD01GB04",2019,0,0,0,0,0,0,0
"19SD01GB06",2019,0,0,0,0,0,0,0
"19SD01GB08",2019,0,0,0,0,0,0,0
"19SD01GB10",2019,0,0,0,0,0,0,0
"19SD02GB02",2019,0,0,0,0,0,0,0
"19SD02GB04",2019,0,0,0,0,0,0,0
"19SD02GB06",2019,0,0,0,0,0,0,0
"19SD02GB08",2019,0,0,0,0,0,0,0
"19SD03GB06",2019,0,0,1,0,0,0,0
"19SD03GB08",2019,0,0,0,0,0,0,0
"19SD03GB10",2019,0,0,1,0,0,0,0
"19SD04GB08",2019,0,0,0,0,0,0,0
"19SD04GB10",2019,0,0,0,0,0,0,0
"19SD05GB10",2019,0,0,0,0,0,0,0
"19SD06GB06",2019,0,0,1,0,0,0,0
"19SD06GB08",2019,0,0,0,0,0,0,0
"19SD06GB10",2019,0,0,0,0,0,0,0
"19SD07GB02",2019,0,0,0,0,0,0,0
"19SD07GB06",2019,0,0,1,0,0,0,0
"19SD07GB08",2019,0,0,0,0,0,0,0
"19SD08GB04",2019,0,0,0,0,0,0,0
"19SD08GB06",2019,0,0,0,0,0,0,0
"19SD09GB02",2019,1,0,1,0,0,1,0
"19SD09GB04",2019,0,0,0,0,0,0,0
"19SD10GB02",2019,0,0,0,0,0,0,0
"19SD10GB04",2019,0,0,0,0,0,0,0
"19SD10GB06",2019,0,0,0,0,0,0,0
"19SD10GB10",2019,0,0,1,0,0,0,0
"19SD11GB04",2019,0,0,1,0,0,0,0
"19SD11GB06",2019,0,0,0,0,0,0,0
"19SD11GB08",2019,0,0,0,0,0,0,0
"19SD11GB10",2019,0,0,0,0,0,0,0
"19SD12GB06",2019,0,0,0,0,0,0,0
"19SD12GB10",2019,0,0,0,0,0,0,0
"19TN01GB03",2019,0,0,0,0,0,0,0
"19TN01GB05",2019,0,0,0,0,0,0,0
"19TN02GB04",2019,0,0,1,0,0,0,0
"19TN03GB01K",2019,0,0,0,0,0,0,0
"19TN03GB03K",2019,0,0,0,0,0,0,0
"19TN03GB04",2019,0,0,0,0,0,0,0
"19TN03GB05K",2019,0,0,1,0,0,1,0
"19TN04GB04",2019,0,0,1,0,0,0,0
"19TN05GB01K",2019,0,0,0,0,0,0,0
"19TN05GB02",2019,0,0,0,0,0,0,0
"19TN05GB03K",2019,0,0,0,0,0,0,0
"19TN06GB03K",2019,0,0,1,0,0,0,0
"19TN06GB04N",2019,0,0,0,0,0,0,0
"19TN06GB05K",2019,0,0,0,0,0,0,0
"19TN07GB01K",2019,0,0,0,0,0,0,0
"19TN07GB04K",2019,0,0,1,0,0,0,0
"19TN07GB05N",2019,0,1,1,0,1,1,0
"19TN08GB03K",2019,0,0,0,0,0,0,0
"19TN08GB04",2019,0,1,1,0,0,1,0
"19TN08GB05",2019,0,0,1,0,0,0,0
"19TN09GB02K",2019,0,0,0,0,0,0,0
"19TN09GB02N",2019,0,0,1,0,0,0,0
"19TN09GB03K",2019,0,0,0,0,0,0,0
"19TN09GB03N",2019,0,0,0,0,0,0,0
"19TN09GB05N",2019,0,0,0,0,0,0,0
"19TN10GB01K",2019,0,0,1,0,1,0,0
"19TN10GB02N",2019,0,0,0,0,0,0,0
"19TN11GB01K",2019,0,0,0,0,0,0,0
"19TN12GB01K",2019,0,0,0,0,0,0,0
"19TN12GB02N",2019,0,0,1,0,0,0,0
"19TN12GB03K",2019,0,0,0,0,0,0,0
"19TN12GB05K",2019,0,0,0,0,0,0,0
"19TX01GB03",2019,0,0,1,0,0,0,0
"19TX02GB05",2019,0,0,0,0,0,0,0
"19TX02GB07",2019,0,0,0,0,0,0,0
"19TX03GB01",2019,0,0,0,0,0,0,0
"19TX03GB03",2019,0,0,0,0,0,0,0
"19TX03GB05",2019,0,0,0,0,0,0,0
"19TX03GB07",2019,0,0,1,0,0,0,0
"19TX04GB01",2019,0,0,0,0,0,0,0
"19TX04GB03",2019,0,0,0,0,0,0,0
"19TX04GB05",2019,0,0,0,0,0,0,0
"19TX04GB09",2019,0,0,0,0,0,0,1
"19TX05GB03",2019,0,0,0,0,0,0,0
"19TX05GB09",2019,0,0,0,0,0,0,0
"19TX06GB01",2019,0,0,0,0,0,0,0
"19TX06GB03",2019,0,0,0,0,0,0,0
"19TX06GB07",2019,0,0,0,0,0,0,0
"19TX06GB09",2019,0,0,0,0,0,0,0
"19TX07GB03",2019,0,0,0,0,0,0,0
"19TX07GB09",2019,0,0,0,0,0,0,0
"19TX08GB05",2019,0,0,0,0,0,0,0
"19TX09GB03",2019,0,0,0,0,0,0,0
"19TX09GB07",2019,0,0,0,0,0,0,0
"19TX10GB07",2019,0,0,0,0,0,0,0
"19TX11GB01",2019,0,0,0,0,0,0,0
"19TX11GB03",2019,0,0,0,0,0,0,0
"19TX11GB09",2019,0,0,0,0,0,0,0
"19TX12GB01",2019,0,0,0,0,0,0,0
"19TX12GB07",2019,0,0,1,0,0,0,0
"19TX12GB09",2019,0,0,0,0,0,0,0
"F084",2002,0,0,0,NA,1,1,0
"F085",2002,0,0,0,NA,0,0,0
"F086",2002,0,0,0,NA,0,0,0
"F087",2002,0,0,0,NA,1,1,0
"F088",2002,0,0,0,NA,1,1,0
"F089",2002,0,0,1,NA,0,0,0
"F090",2002,0,0,1,NA,0,0,0
"F091",2002,0,0,0,NA,1,1,0
"F092",2002,0,0,0,NA,0,0,0
"F135",2002,0,0,1,NA,0,0,0
"F136",2002,0,0,1,NA,0,0,0
"F137",2002,0,0,0,NA,0,0,0
"F138",2002,0,0,0,NA,0,0,0
"F236",2003,1,0,1,NA,1,1,0
"F238",2003,1,0,1,NA,1,1,0
"F243",2003,1,0,1,NA,1,1,0
"F244",2003,0,0,1,NA,0,1,0
"F276",2003,0,0,0,NA,0,0,0
"F277",2003,0,0,0,NA,0,0,0
"F279",2003,0,0,0,NA,0,0,0
"F280",2003,0,0,0,NA,0,0,0
"F281",2003,0,0,0,NA,0,0,0
"F282",2003,0,0,0,NA,0,0,0
"F283",2003,0,0,0,NA,0,0,0
"F310",2003,0,0,1,NA,0,0,0
"F312",2003,0,0,1,NA,0,0,0
"F313",2003,0,0,0,NA,0,0,0
"F316",2003,0,0,0,NA,0,0,0
"F317",2003,0,0,0,NA,0,0,0
"F349",2003,0,0,0,NA,0,0,0
"F350",2003,0,0,0,NA,1,0,0
"F388",2003,0,0,0,NA,0,0,0
"F389",2003,0,0,0,NA,0,0,0
"F39",2002,0,0,1,NA,0,0,0
"F390",2003,0,0,1,NA,1,0,0
"F391",2003,0,0,0,NA,0,0,0
"F392",2003,0,0,0,NA,0,0,0
"F393",2003,0,0,0,NA,0,0,0
"F394",2003,0,0,0,NA,0,0,0
"F395",2003,0,0,0,NA,0,0,0
"F396",2003,0,0,0,NA,0,0,0
"F397",2003,0,0,0,NA,0,0,0
"F40",2002,0,0,1,NA,1,0,0
"F41",2002,0,0,0,NA,0,0,0
"F42",2002,0,0,0,NA,1,0,0
"F45",2002,0,0,0,NA,0,0,0
"F46",2002,0,0,0,NA,1,0,0
"F47",2002,0,0,0,NA,0,0,0
"F60",2003,0,0,1,NA,0,1,0
"F61",2003,0,0,0,NA,0,0,0
